%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1597380985690786589,0,1596774805093986034,map,odom,6.71905695611,-140.547331564,-3.90042688139e-13,1.54437975206e-15,3.23595133512e-17,0.0282392511834,0.999601192823
1597380985699624476,0,1596774805114224911,odom,base_link,-58.8521228063,127.001633651,8.59614257227e-17,1.32889092721e-15,-1.95943445864e-16,-0.926137580545,0.377185871823
1597380985724757299,0,1596774805133968115,map,odom,5.97521912307,-141.141221553,1.13166583504e-13,-2.82537903143e-16,-3.40333443719e-16,0.0256986910724,0.999669734101
1597380985733264131,0,1596774805154051065,odom,base_link,-58.6438919137,127.300948927,-2.98021930717e-16,-9.05063745228e-16,-2.20113375339e-15,-0.926908219659,0.375288092442
1597380985758509213,0,1596774805173976898,map,odom,4.40746680517,-142.17430975,-8.45205504445e-13,3.55115712378e-15,-4.11773588935e-16,0.0198603419724,0.999802763957
1597380985765970031,0,1596774805173976898,odom,base_link,-58.5353489008,127.442441427,-2.35092508492e-16,-1.51065116245e-15,-2.31106934915e-16,-0.929473597756,0.368888643191
1597380985790606620,0,1596774805193767071,map,odom,4.21815923392,-142.379582287,-1.06822072076e-13,1.34215947653e-15,-1.90162582174e-15,0.0193672851582,0.999812436543
1597380985799773887,0,1596774805214234114,odom,base_link,-58.3181120332,127.708144636,-7.34754586011e-17,2.16098664525e-17,1.18635938407e-15,-0.935509616989,0.353301226323
1597380985823983148,0,1596774805233879089,map,odom,5.05005719154,-142.184711981,4.14783282466e-13,-9.84740874542e-16,-1.35437778652e-15,0.0234697090281,0.999724548442
1597380985833286481,0,1596774805253906012,odom,base_link,-58.0943247873,127.961632705,-1.64588483771e-16,1.86275928583e-15,4.95915723937e-16,-0.937170622948,0.34887135664
1597380985859027448,0,1596774805273901939,map,odom,6.11277289195,-141.824065821,4.15274630457e-13,-2.25358594417e-15,1.25001884705e-15,0.0282771763554,0.999600120697
1597380985865992451,0,1596774805273901939,odom,base_link,-57.9818052908,128.090073918,1.08115210055e-16,1.64911657846e-15,3.11012015787e-16,-0.936358448068,0.351045377026
1597380985891354052,0,1596774805293903112,map,odom,6.21221254346,-141.866366711,2.19219852613e-13,-2.45072407888e-15,3.24434292186e-15,0.0289560923732,0.999580684444
1597380985900351742,0,1596774805313729048,odom,base_link,-57.7656225442,128.353809367,2.08870844357e-16,2.01151204125e-15,-9.33860023051e-16,-0.93322962332,0.359280489532
1597380985925088373,0,1596774805334011078,map,odom,5.90931436524,-142.222716419,-2.7835181748e-14,3.89912932357e-16,-5.80590371252e-16,0.0282704272765,0.999600311595
1597380985933268129,0,1596774805353776932,odom,base_link,-57.5532044565,128.621841329,-1.95706713005e-16,9.2928334444e-16,-4.68223944918e-16,-0.930151811859,0.367175171947
1597380985957824991,0,1596774805373833895,map,odom,5.7098261078,-142.531000977,-5.89263943715e-13,6.99980145481e-16,3.36776574918e-15,0.0279822010044,0.999608421547
1597380985966440104,0,1596774805373833895,odom,base_link,-57.4476299425,128.757856918,7.70337367987e-17,-1.77061366038e-15,-4.88164927703e-18,-0.928536552712,0.371240986796
1597380985990393359,0,1596774805393883944,map,odom,5.75679382009,-142.610524823,-3.91762809234e-13,1.91989493573e-15,-7.86779042714e-16,0.0284144085906,0.999596229177
1597380985999833177,0,1596774805413717985,odom,base_link,-57.2365637172,129.034292562,3.95854746127e-17,-1.69184812742e-15,8.64628726425e-16,-0.924708265102,0.3806765352
1597380986024138222,0,1596774805434001923,map,odom,5.66758623475,-142.867009715,3.41251593876e-13,-1.87706968693e-16,-2.41011690018e-15,0.0285357650229,0.99959277214
1597380986034250414,0,1596774805453779936,odom,base_link,-57.0344289259,129.319043892,-1.3558379001e-16,1.09726046569e-15,2.49630604885e-15,-0.920883987872,0.389836736188
1597380986057654517,0,1596774805473726034,map,odom,4.7047788602,-143.572837697,4.35462776675e-13,-2.74757753973e-15,2.21726550526e-15,0.0251888411275,0.999682710805
1597380986065677472,0,1596774805473726034,odom,base_link,-56.9373003237,129.462130012,1.44837805681e-16,1.63141801665e-15,9.10454948596e-16,-0.920307308729,0.391196187992
1597380986090363210,0,1596774805493863106,map,odom,4.34432534838,-143.865293512,5.09697150039e-13,-2.49377229906e-15,1.07177098006e-15,0.0239821630346,0.999712386567
1597380986100158029,0,1596774805513849020,odom,base_link,-56.7411968304,129.745726211,-2.47468355835e-16,1.2932897534e-16,1.44081740954e-15,-0.921389786473,0.388639757852
1597380986124331406,0,1596774805533759117,map,odom,4.03338512435,-144.241828594,1.18530508384e-13,-4.44740611411e-16,-3.49048886614e-17,0.0232051845679,0.99973072345
1597380986133295306,0,1596774805533759117,odom,base_link,-56.6431411189,129.885981193,2.56653040018e-16,1.59738569103e-15,1.26609551997e-15,-0.922530322442,0.385924609444
1597380986157694669,0,1596774805573518038,map,odom,2.83765693126,-144.949889366,-1.10943183049e-13,-2.32626216347e-16,1.44341834775e-15,0.0185847386638,0.99982728883
1597380986166320742,0,1596774805573518038,odom,base_link,-56.4399018426,130.159744033,-3.22269363569e-17,-7.77558054872e-16,3.78282119262e-16,-0.925952859757,0.377639115437
1597380986191793137,0,1596774805593561888,map,odom,3.99209493799,-144.592253493,-1.23599693687e-13,1.10697774475e-15,-1.35615813469e-15,0.0237202496024,0.999718635296
1597380986199510659,0,1596774805613516092,odom,base_link,-56.2305109329,130.427007953,8.30040672375e-17,-1.14077232386e-16,-6.67539902098e-17,-0.928436136649,0.371492045896
1597380986224895438,0,1596774805635123968,map,odom,4.1616780532,-144.762837824,-2.15378865296e-13,6.97462201412e-16,2.93076223536e-16,0.0258237973427,0.999666510138
1597380986233411136,0,1596774805633512974,odom,base_link,-56.1244300961,130.561063939,-4.8896010824e-17,1.39352730508e-15,-1.13548770534e-15,-0.92880715335,0.370563451902
1597380986258517569,0,1596774805673629999,map,odom,3.67140303486,-145.12491307,-6.61398665668e-13,2.13813641143e-15,9.21322877346e-16,0.0240464625276,0.999710842014
1597380986266924847,0,1596774805673629999,odom,base_link,-55.919781785,130.82322181,-1.60562107466e-16,9.95466416675e-16,-6.06214511137e-17,-0.929814440634,0.368028675497
1597380986292613664,0,1596774805693449020,map,odom,4.03040383782,-145.142156036,2.84368202283e-13,-1.48844378206e-15,8.51243603704e-16,0.0260750122607,0.999659989064
1597380986299273932,0,1596774805713591099,odom,base_link,-55.7128907483,131.094485984,9.4956059054e-17,-2.18329903168e-15,8.00977908963e-16,-0.928764728984,0.370669769735
1597380986324570257,0,1596774805733534098,map,odom,4.68484094034,-145.028285568,1.66537262553e-13,-2.25917806648e-16,-9.07774329629e-16,0.0291283644345,0.999575679169
1597380986332482768,0,1596774805753441095,odom,base_link,-55.5038199285,131.386327015,-9.54159667378e-18,-8.7069122861e-16,-3.04843878831e-15,-0.926156739639,0.377138825396
1597380986358325802,0,1596774805773593903,map,odom,2.70744949538,-146.205795568,-1.52250710562e-12,5.77559888789e-15,1.67331926485e-16,0.0219090916396,0.999759967044
1597380986366293046,0,1596774805773593903,odom,base_link,-55.3980652573,131.533514053,1.31077778906e-16,7.06900641827e-16,1.5705555603e-15,-0.92761019096,0.373549640111
1597380986392000921,0,1596774805793531895,map,odom,2.22934698286,-146.543424978,4.97204938689e-13,-7.79765727629e-16,-2.53158773787e-15,0.0203104897041,0.999793720728
1597380986400163713,0,1596774805813478947,odom,base_link,-55.1889064956,131.81360752,2.1421550085e-16,-9.79165821539e-16,-2.32567155502e-15,-0.93264634942,0.360791888646
1597380986424426172,0,1596774805835522890,map,odom,2.69743236759,-146.58539839,-3.31959240385e-13,1.21543149088e-15,1.21505043674e-16,0.0229095794303,0.999737541143
1597380986432824235,0,1596774805853503942,odom,base_link,-54.9730092859,132.075424391,-5.29526946632e-17,-5.6355245276e-16,-2.34748085642e-15,-0.935854318658,0.352387136894
1597380986457938417,0,1596774805873404980,map,odom,3.17924133452,-146.559017289,-7.43374095104e-13,3.00994515702e-15,-3.67766900136e-16,0.0253177762833,0.999679453727
1597380986466313162,0,1596774805873404980,odom,base_link,-54.8642433526,132.203493523,3.52606458729e-17,8.85242280825e-16,-3.17737439442e-16,-0.936720029644,0.350079399658
1597380986473844980,0,1597380986471333980,map,map__identity,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1597380986490900951,0,1596774805893567085,map,odom,3.2193627965,-146.637915365,2.18467875223e-13,-9.89728519884e-16,3.47988220665e-16,0.0257475743828,0.999668476253
1597380986499663440,0,1596774805913413048,odom,base_link,-54.6463540362,132.466438459,-3.52102783126e-17,4.72952915984e-16,1.57686874342e-15,-0.937976017855,0.346700144114
1597380986525276369,0,1596774805933502913,map,odom,3.12817960457,-146.880548871,6.02252770806e-13,-2.52750447139e-15,5.1564529742e-16,0.0259258050847,0.999663869824
1597380986532834158,0,1596774805953447104,odom,base_link,-54.4176360178,132.741107745,1.21125502622e-16,-1.17953310419e-15,-7.07312460758e-16,-0.937997278137,0.346642620298
1597380986558514527,0,1596774805973248005,map,odom,3.25766238941,-147.020153296,1.14737967766e-13,2.23396646076e-16,-1.49493804262e-15,0.0269735978326,0.999636146315
1597380986566126560,0,1596774805973248005,odom,base_link,-54.3023520651,132.879033963,3.45701688922e-17,8.11621473858e-16,1.22173562925e-15,-0.93773207831,0.347359395019
1597380986591919399,0,1596774805993463993,map,odom,2.76394563881,-147.353282087,1.35821101501e-13,-2.54033898101e-16,-5.98069908853e-16,0.0253498555107,0.999678640777
1597380986599432577,0,1596774806013252974,odom,base_link,-54.0719385041,133.150314129,-7.32464050216e-17,1.58815450587e-15,-6.26859314681e-16,-0.939801025128,0.341722157854
1597380986624624671,0,1596774806033278942,map,odom,2.58998037041,-147.653598265,-4.27184335721e-13,9.70362102081e-16,1.49538561777e-15,0.0253737372055,0.999678034899
1597380986633090522,0,1596774806053267002,odom,base_link,-53.8478683769,133.408562963,5.56278542254e-17,8.01123266473e-16,-2.23988551197e-15,-0.940732675943,0.339148982621
1597380986659255326,0,1596774806074240923,map,odom,2.6684860846,-147.816244193,-5.19317070869e-13,1.02868937916e-15,2.15932309969e-15,0.0262317959399,0.999655887234
1597380986666101856,0,1596774806074240923,odom,base_link,-53.7295710794,133.542866645,-1.95302441652e-16,2.3825506644e-15,-1.06217141802e-15,-0.94107185103,0.338206698927
1597380986692234337,0,1596774806093162060,map,odom,2.81482055446,-147.84796673,-2.29498570864e-13,1.31513114566e-16,1.69899306795e-15,0.0271061958886,0.999632559566
1597380986699838761,0,1596774806113142967,odom,base_link,-53.5126604193,133.793359441,1.69047196618e-17,-5.85858288221e-16,-1.57523387807e-15,-0.940828640386,0.338882677972
1597380986724816667,0,1596774806133202076,map,odom,3.013199418,-147.949803023,9.57578700181e-14,-5.62201582188e-16,4.6242140946e-16,0.028409854681,0.999596358615
1597380986732970872,0,1596774806153235912,odom,base_link,-53.2927718,134.052489781,-9.09187022486e-17,-3.29789749627e-16,-1.82960655837e-15,-0.938986660401,0.343953560222
1597380986758127850,0,1596774806173465967,map,odom,2.82834592012,-148.233759988,-4.93858576672e-13,9.28705153754e-16,2.17071157291e-15,0.0282509941892,0.999600861008
1597380986766134818,0,1596774806173465967,odom,base_link,-53.1811331773,134.187874428,-1.86024515667e-16,1.04887201618e-15,-1.54502706719e-15,-0.938090420551,0.346390477453
1597380986791681913,0,1596774806193193913,map,odom,2.65714102895,-148.415831184,-6.46854908273e-13,9.82795927743e-16,3.39475745346e-15,0.0278710321062,0.999611527329
1597380986800169127,0,1596774806213182926,odom,base_link,-52.959117991,134.455346242,-3.0505560013e-17,-9.31259289207e-16,3.39704037987e-16,-0.936948896876,0.349466399878
1597380986825510552,0,1596774806233244896,map,odom,2.14249154442,-148.860285553,4.52058008285e-13,-1.75707469488e-15,1.35859235309e-16,0.0264365594018,0.999650493086
1597380986832392827,0,1596774806252947092,odom,base_link,-52.7355300054,134.714481517,4.21314263789e-17,8.91410458095e-16,-6.38773925445e-16,-0.935829092433,0.352454124329
1597380986860213674,0,1596774806273087025,map,odom,3.39811015403,-148.483245657,-6.11653993336e-14,6.64588537947e-16,-1.01584867221e-15,0.031781663259,0.999494835345
1597380986865489403,0,1596774806273087025,odom,base_link,-52.6311661282,134.84701349,2.01319177533e-16,-4.40367758412e-16,-9.62687633367e-16,-0.933413758284,0.358801833671
1597380986891307374,0,1596774806293093920,map,odom,3.16837163199,-148.691218095,-2.69428711018e-13,7.5637198082e-16,5.9618411545e-16,0.0311686302246,0.999514140215
1597380986900866084,0,1596774806312903881,odom,base_link,-52.424715166,135.129671706,-2.60337577082e-16,-2.21920319991e-15,1.11418342414e-15,-0.929734500094,0.368230579033
1597380986924861577,0,1596774806332938910,map,odom,1.44858524241,-149.684235324,8.4316084094e-13,-1.727070505e-15,-3.41032816926e-15,0.0251109863114,0.999684669467
1597380986934114086,0,1596774806352890968,odom,base_link,-52.200940395,135.421249258,-6.89890992087e-17,-7.17452034286e-16,1.64170733165e-15,-0.931345764689,0.364136055061
1597380986958871452,0,1596774806372922897,map,odom,0.685691668999,-150.251193039,8.64823985226e-13,-2.80469496141e-15,-1.0121614547e-15,0.0227497348801,0.99974119129
1597380986966431544,0,1596774806372922897,odom,base_link,-52.091182429,135.556049495,1.35981431289e-16,-1.26850051306e-15,-1.42414917974e-15,-0.933073490774,0.359685780667
1597380986991140460,0,1596774806392999887,map,odom,0.445847742226,-150.463655966,-3.68574463853e-13,1.33044105612e-15,1.00396067048e-16,0.0220999201599,0.99975576694
1597380986999871951,0,1596774806413086891,odom,base_link,-51.8602517301,135.822187849,-2.01756816041e-17,1.25692682521e-15,1.209761503e-15,-0.936952211472,0.349457513035
1597380987025074796,0,1596774806435023069,map,odom,1.81535034031,-150.073461335,1.91990324435e-13,-1.09404250083e-15,9.00090050545e-16,0.0278120333748,0.999613170581
1597380987033170846,0,1596774806452931881,odom,base_link,-51.6250180668,136.085296723,-4.8068315218e-17,8.6618001314e-17,1.86276065262e-15,-0.934930970928,0.354829648705
1597380987058785242,0,1596774806473010063,map,odom,2.58308745806,-149.926027103,4.39506435413e-13,-9.76933613681e-16,-1.58190824765e-15,0.0312666467384,0.999511078879
1597380987066045067,0,1596774806473010063,odom,base_link,-51.5112848226,136.223829449,-1.92265441144e-16,-7.49274716605e-16,-7.26873799441e-16,-0.932976872658,0.359936320875
1597380987092695144,0,1596774806492968082,map,odom,2.20625200906,-150.200674252,-5.82672022798e-13,2.3947203997e-15,-5.58224342424e-16,0.0301043399597,0.999546761645
1597380987099530853,0,1596774806513024092,odom,base_link,-51.285276599,136.506662802,-2.30434391194e-16,-9.94142495817e-16,-1.58149574056e-15,-0.930025196874,0.367495759404
1597380987124032632,0,1596774806532995939,map,odom,2.15324384334,-150.443862949,-5.98783476332e-13,2.31760951295e-15,-2.35708266531e-16,0.0304031046028,0.999537718763
1597380987132303495,0,1596774806552858114,odom,base_link,-51.0676775959,136.787004476,-1.16734491355e-16,-8.16741364477e-16,2.41921868852e-16,-0.925980315593,0.377571788054
1597380987158498667,0,1596774806572813988,map,odom,2.20582355033,-150.640618747,-4.36508589148e-13,2.12183755547e-15,-1.23920617907e-15,0.0310831539527,0.99951680203
1597380987166175209,0,1596774806572813988,odom,base_link,-50.9622651792,136.928330174,-5.80885011187e-17,-1.73920782803e-15,-1.77382619639e-16,-0.92367109401,0.38318626031
1597380987191726702,0,1596774806612700939,map,odom,3.25603615183,-150.286211991,-2.78140146662e-13,1.88863312106e-15,-2.08009085269e-15,0.0351141651654,0.999383307548
1597380987199945135,0,1596774806612700939,odom,base_link,-50.7551911048,137.217107602,6.76976694291e-18,3.36039058599e-16,1.32078981378e-15,-0.919888158389,0.392180795114
1597380987224668572,0,1596774806632669926,map,odom,1.18128182713,-151.433482155,2.9471346293e-13,-6.20443350377e-16,-1.15534219336e-15,0.0279972056902,0.999608001405
1597380987233171704,0,1596774806652793884,odom,base_link,-50.5546807365,137.511430538,6.66442472556e-17,-1.73249717216e-15,-1.72257242685e-17,-0.919512241991,0.393061365221
1597380987258310600,0,1596774806672621012,map,odom,0.568802254545,-151.932500416,3.8858922379e-14,3.41074354804e-17,-4.42534680429e-16,0.0261434416656,0.999658201816
1597380987266043830,0,1596774806672621012,odom,base_link,-50.4533867609,137.657147148,-1.4523185219e-16,5.17667304341e-16,-1.36992554472e-15,-0.920154663415,0.391555098799
1597380987291833666,0,1596774806692600965,map,odom,0.493248380328,-152.080096481,3.72405365697e-14,-1.89403593471e-16,1.3315418456e-16,0.0260715953595,0.999660078184
1597380987299465108,0,1596774806712821007,odom,base_link,-50.2430689145,137.951622506,-1.67934152511e-16,6.88392556152e-16,-1.17049924561e-15,-0.922353228681,0.386347669259
1597380987324341715,0,1596774806732604980,map,odom,0.0923344200596,-152.485815543,-6.15511356439e-13,9.81043607653e-16,3.23659291595e-15,0.0250253772135,0.999686816206
1597380987333070344,0,1596774806752811909,odom,base_link,-50.0298819326,138.239974841,6.52326605266e-17,-2.26222756564e-15,1.25144181707e-15,-0.925558534177,0.378604542779
1597380987358441091,0,1596774806772778988,map,odom,0.197076176646,-152.670178017,5.74279241245e-14,3.8733481602e-16,-1.5269601611e-15,0.0258712526937,0.999665283124
1597380987366665458,0,1596774806772778988,odom,base_link,-49.9231137626,138.381516551,2.34782472228e-17,1.88268265733e-19,-2.79780833194e-16,-0.926929211706,0.375236240901
1597380987391303932,0,1596774806792583942,map,odom,0.306438981917,-152.739862565,-5.07694804571e-13,2.1734176387e-15,-8.18979954135e-16,0.026508134029,0.999648597673
1597380987399860750,0,1596774806812583923,odom,base_link,-49.7074409691,138.653608386,-1.20748725727e-16,2.46441718955e-16,9.68754787466e-16,-0.928730599501,0.370755274475
1597380987424334743,0,1596774806832489014,map,odom,0.13959427086,-153.042152456,3.81127293964e-13,-1.37252231869e-15,-3.87970825728e-17,0.0264846260947,0.999649220767
1597380987433459703,0,1596774806852615118,odom,base_link,-49.4873672121,138.926080825,3.95405141507e-17,-2.42993723986e-16,1.4733802311e-15,-0.931082895727,0.364807677118
1597380987457821786,0,1596774806872524977,map,odom,-0.124210564112,-153.373019797,6.4332770773e-13,-1.62503731682e-15,-1.84610246127e-15,0.0259949486509,0.999662074225
1597380987466500987,0,1596774806872524977,odom,base_link,-49.3756928783,139.061778504,4.3488836346e-17,1.58188962233e-15,7.3256426616e-16,-0.932250336442,0.361813916542
1597380987471738947,0,1597380987470472097,map,map__identity,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1597380987491058757,0,1596774806892446995,map,odom,0.363988148768,-153.277966395,4.03739315949e-13,-2.09506948587e-15,1.62312270891e-15,0.0280419951687,0.999606745929
1597380987499528029,0,1596774806913476944,odom,base_link,-49.1484163131,139.344137082,4.53662482586e-17,-1.311055499e-15,1.54439734715e-15,-0.931390144875,0.364022524068
1597380987525275698,0,1596774806932445049,map,odom,0.839614266901,-153.296457912,-7.40706191226e-14,9.89532808063e-16,-1.85953605686e-15,0.0302853693488,0.999541292996
1597380987532890245,0,1596774806952404022,odom,base_link,-48.9281716276,139.629468123,4.58352492559e-18,-5.05835158359e-16,7.33583758222e-19,-0.928887534797,0.370361914483
1597380987558270137,0,1596774806972660065,map,odom,-1.21655117823,-154.361632575,-2.36258469345e-13,1.4725535799e-15,-1.64571393845e-15,0.0232285221865,0.999730181477
1597380987565869605,0,1596774806972660065,odom,base_link,-48.8135774575,139.77864355,-2.66324285196e-16,-4.74696029328e-16,-1.18714168761e-15,-0.93037701876,0.366604150228
1597380987591419143,0,1596774806992525101,map,odom,-2.06439509325,-154.817383775,-4.23125230843e-13,1.33891777436e-15,5.00219082599e-16,0.0203937665998,0.999792025515
1597380987599754025,0,1596774807012531042,odom,base_link,-48.5832187081,140.060009243,-1.10931044435e-17,-1.64582312969e-15,-2.46240651868e-15,-0.936680337859,0.350185586037
1597380987624593980,0,1596774807032358885,map,odom,-1.19104072288,-154.777718615,-6.8898423434e-13,2.9649879272e-15,-1.28693595377e-15,0.0251441210082,0.99968383661
1597380987633041890,0,1596774807052834988,odom,base_link,-48.3404195882,140.332425239,1.39485167072e-16,7.33893237593e-16,-1.53663539042e-15,-0.938906562021,0.344172148488
1597380987658281876,0,1596774807072488070,map,odom,-0.361674828363,-154.652850012,-2.64801014263e-13,1.08385702684e-15,-3.48295161169e-16,0.0287156001895,0.999587622125
1597380987665701434,0,1596774807072488070,odom,base_link,-48.2235909467,140.46353445,-2.58499356966e-16,-1.52037550008e-15,-2.03139523431e-15,-0.938906991443,0.344170977016
1597380987691080558,0,1596774807092367887,map,odom,-0.799019992445,-154.933155751,-1.75009670956e-13,1.70019180363e-15,-2.86000850585e-15,0.0273977385564,0.999624611503
1597380987700094864,0,1596774807112425089,odom,base_link,-47.9950496592,140.729934966,-1.11934464285e-16,7.5333584894e-16,2.1655027156e-15,-0.940126964957,0.34082442659
1597380987724908429,0,1596774807132354021,map,odom,-1.1326456052,-155.278806848,6.55112629845e-13,-2.4435724225e-15,2.5112521719e-16,0.0267256464239,0.999642806118
1597380987733664705,0,1596774807152306080,odom,base_link,-47.7606018852,140.997786312,1.05798244736e-16,-1.70569535988e-15,8.83747654952e-16,-0.941733170001,0.336360872456
1597380987757400770,0,1596774807172236919,map,odom,-1.36867370121,-155.581477735,6.90725928059e-15,1.28251133172e-16,-4.18179965478e-16,0.0264022315573,0.999651400324
1597380987765812098,0,1596774807172236919,odom,base_link,-47.6381101471,141.133299222,4.11495519187e-17,-2.33297449997e-15,4.68930823071e-16,-0.942644122136,0.333799429301
1597380987791491489,0,1596774807192156076,map,odom,-1.67920339713,-155.80983729,-1.15512728595e-13,4.22884546579e-16,-2.63417940685e-17,0.0255514088519,0.999673509455
1597380987799388641,0,1596774807212332010,odom,base_link,-47.3796983541,141.403255794,7.06584780027e-17,-1.79150117597e-15,-7.13046210612e-16,-0.946102505294,0.323867333143
1597380987825273772,0,1596774807232125998,map,odom,-1.25327145414,-155.856445795,2.37004541573e-13,-6.30131158783e-16,-5.90520453633e-16,0.0276495104923,0.9996176792
1597380987833764966,0,1596774807252072096,odom,base_link,-47.1206216091,141.653569638,-1.31222852967e-16,2.44627082237e-15,-1.31172269434e-15,-0.946708469601,0.322091716109
1597380987857927313,0,1596774807272087097,map,odom,-0.419835693437,-155.71592881,-6.66663531113e-13,1.66553248805e-15,1.94271414312e-15,0.0312682368326,0.999511029136
1597380987865784601,0,1596774807272087097,odom,base_link,-46.9962700941,141.780915224,-1.29038142113e-16,1.40830507694e-15,1.8857919141e-15,-0.945820640507,0.324689568653
1597380987891871912,0,1596774807292107105,map,odom,-0.910766450431,-156.011288339,9.15140205555e-13,-3.25263852627e-15,-2.12128265103e-17,0.0297967496549,0.999555978277
1597380987899985485,0,1596774807312108040,odom,base_link,-46.7545828352,142.042044829,-2.39181866112e-16,-7.18732438343e-16,-3.11547242928e-16,-0.945192594797,0.326513336238
1597380987923968202,0,1596774807332237959,map,odom,-0.819109329568,-156.179333426,-8.8262917893e-14,8.81011418133e-16,-1.55882269027e-15,0.0306936997863,0.9995288374
1597380987933635612,0,1596774807352153063,odom,base_link,-46.5145051523,142.306004085,2.27997787254e-16,6.19968112003e-16,-1.6778207484e-15,-0.944129753163,0.329573981365
1597380987957545024,0,1596774807372121096,map,odom,-0.791551978499,-156.377885228,-7.0455636741e-13,1.59920907926e-15,2.49392706477e-15,0.0313510121036,0.999508436203
1597380987966178847,0,1596774807372121096,odom,base_link,-46.3936907819,142.435706195,1.93552309888e-16,-6.86145554693e-16,6.00531073298e-16,-0.943069943315,0.332594470815
1597380987991272015,0,1596774807392148018,map,odom,-1.34419224666,-156.698952596,-2.51685037213e-13,6.52446481444e-16,6.67384952391e-16,0.029651084256,0.999560309938
1597380988000735780,0,1596774807412172079,odom,base_link,-46.1528277774,142.696274538,-9.69522264504e-17,1.61038337807e-15,-8.24739645966e-16,-0.942672814885,0.333718390379
1597380988024656502,0,1596774807431888103,map,odom,-1.39285471309,-156.921048501,-1.96506600818e-13,4.40811300825e-16,7.14963682703e-16,0.0302968779543,0.999540944227
1597380988033602949,0,1596774807451785088,odom,base_link,-45.9060973899,142.9460128,-9.86747339222e-17,-9.00495489351e-17,1.11467931286e-15,-0.941525046854,0.336943001331
1597380988058126580,0,1596774807472237110,map,odom,-0.976007649732,-156.964238964,-3.06660416556e-13,1.14284712003e-15,-1.61527979017e-16,0.0323452402323,0.999476755825
1597380988066253697,0,1596774807472237110,odom,base_link,-45.7829373258,143.077518572,-1.35303615935e-16,1.92624771487e-15,-1.26802260721e-15,-0.940157282725,0.340740786728
1597380988090987466,0,1596774807491949081,map,odom,-0.945239168333,-157.061091758,-4.44627834439e-13,1.59343957022e-17,4.36528682383e-15,0.0327339787831,0.999464099722
1597380988100301899,0,1596774807511873960,odom,base_link,-45.5434446672,143.344123988,1.08678684329e-16,-5.8564454294e-16,-2.40903555309e-16,-0.935226642501,0.354049611151
1597380988125185697,0,1596774807531934023,map,odom,-0.295463202373,-157.003876627,-6.17812055094e-14,9.79915697214e-16,-2.13278407055e-15,0.0355740539732,0.999367043025
1597380988133320214,0,1596774807551947117,odom,base_link,-45.3020654607,143.64691782,-1.61766296367e-16,-5.32193558775e-16,5.57211957323e-17,-0.929645377817,0.368455521745
1597380988157935370,0,1596774807571873903,map,odom,-2.4843449867,-158.088397606,-4.69042278455e-14,-1.12236870587e-16,7.99241165178e-16,0.0282782458516,0.999600090442
1597380988167332603,0,1596774807571873903,odom,base_link,-45.185768092,143.793242117,-8.79183086335e-19,1.20846380476e-16,1.68957155648e-15,-0.929265034246,0.369413719464
1597380988190792487,0,1596774807611680984,map,odom,-2.69037741643,-158.300171441,3.76364731202e-13,-1.19256527108e-15,-3.70268199415e-16,0.0276589219595,0.999617418834
1597380988199434547,0,1596774807611680984,odom,base_link,-44.9575804211,144.067303643,-5.30525539097e-17,-1.95787969245e-15,-1.16575271697e-15,-0.929841018658,0.367961519756
1597380988224438773,0,1596774807631962061,map,odom,-2.0522970782,-158.275890106,-4.02020490744e-13,2.52654372573e-15,-3.23074603581e-15,0.0305280903285,0.99953390923
1597380988233543208,0,1596774807651896000,odom,base_link,-44.7232608732,144.344293276,4.2421115143e-17,-6.91273886971e-17,8.29619348247e-16,-0.928233886936,0.371997111741
1597380988257564462,0,1596774807671624899,map,odom,-1.8827164113,-158.441912663,2.02243268352e-13,-8.35689889626e-16,3.70352040139e-16,0.0316126907,0.99950019399
1597380988266002876,0,1596774807671624899,odom,base_link,-44.6099286635,144.481891004,-2.37954268259e-16,3.49165956747e-16,1.18360965263e-15,-0.927021857164,0.375007301717
1597380988291082292,0,1596774807711673021,map,odom,-0.950375358144,-158.203359904,-1.25234049243e-13,4.84811883806e-16,-1.29187149628e-16,0.0349921419707,0.999387587476
1597380988299787254,0,1596774807711673021,odom,base_link,-44.3794005138,144.77026434,2.474840596e-16,-5.75645566416e-16,-9.88687688248e-16,-0.924366718094,0.381505138209
1597380988324758179,0,1596774807731601954,map,odom,-1.97808830187,-158.824779524,-7.16692807256e-13,1.88569226026e-15,1.79587151734e-15,0.0319582523078,0.999489204599
1597380988333241554,0,1596774807751622915,odom,base_link,-44.1533182264,145.06238623,-9.19773336432e-17,-1.18482763237e-15,1.31418467612e-15,-0.92087886869,0.389848828651
1597380988358488731,0,1596774807771620989,map,odom,-2.00532034499,-159.075881918,2.3380770908e-13,-3.41637246885e-16,-1.38896514899e-15,0.0323025474147,0.999478136545
1597380988366316139,0,1596774807771620989,odom,base_link,-44.0424956266,145.209107306,9.606175936e-17,7.56028435835e-16,1.28543026474e-15,-0.918876540407,0.394545185612
