%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1597381006116576591,33790,1596774825537436008,imu_link,-0.866764954886,0.482033810324,-0.118690292354,-0.0476920662907,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.03,0.09,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.39902257812,1.32649132812,-14.6132382812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006135592852,33791,1596774825557346105,imu_link,-0.865000775276,0.484810976987,-0.119986118669,-0.0483250110402,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,0.17,0.39,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.59106445312,0.3784503125,-13.6651972656,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006156265785,33792,1596774825577361106,imu_link,-0.86296744712,0.488243906817,-0.120568409963,-0.0486655030374,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.02,0.08,0.47,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.92623046875,-0.0812059375,-13.2009444531,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006175178164,33793,1596774825597388029,imu_link,-0.860973735564,0.491939308017,-0.119899468028,-0.0484155085002,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.09,0.47,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.1450625,-1.73328710937,-13.2438457031,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006194857513,33794,1596774825617317914,imu_link,-0.860045917303,0.494080821213,-0.117938481983,-0.0479132205953,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.24,-0.02,0.23,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.426331171875,-3.294203125,-12.870375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006215273952,33795,1596774825637273073,imu_link,-0.860714312608,0.493028677626,-0.118250003394,-0.0459405246691,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.22,0.48,-0.19,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.5704921875,-0.871431640625,-11.8982020312,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006235463707,33796,1596774825657290935,imu_link,-0.862596223527,0.49033264138,-0.116428506395,-0.044114157067,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.01,1.03,-0.36,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.627047734375,0.368874140625,-10.2127957812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006256223697,33797,1596774825677757024,imu_link,-0.865237363746,0.486997398067,-0.110510666379,-0.0445559341675,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.06,0.99,-0.37,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.32151171875,1.47971007812,-7.61803625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006275037500,33798,1596774825697263956,imu_link,-0.866096823875,0.484557649661,-0.111219921052,-0.052060589593,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.07,0.61,-0.15,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.32649132812,2.54228210937,-5.52545117187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006295100613,33799,1596774825717129945,imu_link,-0.865409058901,0.485535205662,-0.110249357237,-0.0562832485217,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.08,0.14,0.23,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.9576171875,2.85369921875,-5.54460351562,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006315416940,33800,1596774825737107992,imu_link,-0.86416725258,0.488266082785,-0.106499028429,-0.0588994814433,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.12,0.44,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.3743721875,2.7196328125,-6.00885632812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006336029275,33801,1596774825757134914,imu_link,0.862633142191,-0.491767190288,0.101340805524,0.0613117744439,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.01,-0.3,0.55,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.78614757813,1.8340284375,-6.52635265625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006354962598,33802,1596774825777117967,imu_link,0.860883975429,-0.495769758983,0.0958860796529,0.0624258492673,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.46,0.57,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.915234375,0.44050390625,-6.75618078125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006375032064,33803,1596774825797029972,imu_link,0.858879883519,-0.50043776039,0.0910887937048,0.0599184890017,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.02,-0.6,0.61,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.38394835937,0.1915234375,-7.22541320312,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006396088133,33804,1596774825817281961,imu_link,0.855240247995,-0.508224227708,0.0857383623523,0.0540479953569,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.17,-0.7,0.94,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.3743721875,0.167391484375,-7.97235460937,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006415645100,33805,1596774825837198019,imu_link,-0.850766401538,0.517390844361,-0.0796689651619,-0.0464338257651,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.28,-0.81,1.14,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.35521984375,-1.79572375,-6.88526757812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006436655022,33806,1596774825857166051,imu_link,-0.845997027162,0.526393897936,-0.075955713179,-0.0378050774858,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.76,1.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.70953820312,-0.9576171875,-7.6992421875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006455018668,33807,1596774825877199888,imu_link,-0.84219739938,0.533257566818,-0.0723943762474,-0.0331505987263,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.11,-0.65,0.73,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.21209570312,-1.46055773438,-8.02023546875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006475368924,33808,1596774825897197961,imu_link,-0.839160641756,0.538196512111,-0.0732514079736,-0.0280742392546,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.53,0.44,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.4469034375,-1.36939257812,-7.87659289062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006495326549,33809,1596774825917104959,imu_link,-0.837220088793,0.541100672224,-0.0757005810012,-0.0232810540131,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.12,-0.48,0.22,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.4898046875,-1.01507421875,-7.68008984375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006514906484,33810,1596774825936979055,imu_link,-0.835601933131,0.543560237286,-0.076959870601,-0.019719434744,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.14,-0.52,0.17,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.71005664062,-0.847682734375,-7.9290703125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006536481685,33811,1596774825957223892,imu_link,-0.833942586451,0.54603727338,-0.0778235689393,-0.0180707139142,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.03,-0.57,0.11,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.724229375,-0.699060546875,-8.24508398437,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006555416544,33812,1596774825976882934,imu_link,-0.832968234385,0.547437658958,-0.0783701731672,-0.0182769258316,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.07,-0.53,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.34616210937,-0.20607921875,-8.97785265625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006576176535,33813,1596774825996964931,imu_link,-0.832594590941,0.548038552487,-0.0778112333784,-0.0196317111874,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.42,-0.05,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.94396289062,0.220251953125,-9.59532421875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006594657886,33814,1596774826016793966,imu_link,-0.832790651179,0.547899848287,-0.0761204043796,-0.0217064873584,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.14,-0.26,-0.14,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.65208117187,0.215655390625,-10.7203328906,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006616695462,33815,1596774826036874055,imu_link,-0.832840492932,0.54807863757,-0.0738406943025,-0.0231100029452,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.08,-0.12,-0.12,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.72869054688,0.196503046875,-11.2807304687,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006636538593,33816,1596774826056785106,imu_link,-0.83228269173,0.549023211984,-0.0722164256407,-0.0257647359198,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.05,-0.0,-0.06,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.26903429687,-0.450080078125,-11.721234375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006655438685,33817,1596774826076831102,imu_link,-0.831503464135,0.55017086803,-0.0719451330547,-0.0271643687946,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.12,0.21,-0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.35024023437,-0.545841796875,-12.0180957031,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006674244808,33818,1596774826096832036,imu_link,-0.830825136241,0.551015225212,-0.0727144107663,-0.0287128723992,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.11,0.29,-0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.11173742188,-0.17237109375,-11.3764921875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006694738949,33819,1596774826116781949,imu_link,-0.830173152487,0.551362009529,-0.0762632371531,-0.0315656458133,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.05,0.34,-0.11,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.4515,0.43590734375,-11.3669160156,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006715465778,33820,1596774826136775016,imu_link,-0.830705742616,0.549811144352,-0.0805549346929,-0.0338611462797,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.34,0.3,-0.2,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.12183203125,1.28818664062,-11.8648769531,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006735077757,33821,1596774826156682014,imu_link,-0.830639581248,0.54906321555,-0.0844639507991,-0.0378591126342,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.33,0.29,-0.15,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.37987023437,0.330569453125,-12.9806925,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006756133617,33822,1596774826177710056,imu_link,-0.830195700454,0.549320285855,-0.0873716221052,-0.0372628789305,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.35,0.22,-0.05,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.31283703125,0.51711328125,-12.7221358594,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006774890871,33823,1596774826196842908,imu_link,-0.828715788125,0.551575697186,-0.0878901336626,-0.035633091233,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.33,-0.01,0.29,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.6808096875,-0.522092890625,-13.8712764844,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006795139757,33824,1596774826216672897,imu_link,-0.82595390944,0.555915132044,-0.0874258341114,-0.033395044168,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.13,-0.07,0.45,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.1915234375,-1.30733898438,-13.6606007031,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006814468154,33825,1596774826236634016,imu_link,-0.823086146119,0.56045842346,-0.0866546737826,-0.0301084564712,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.12,0.01,0.49,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.48928625,-2.3702940625,-13.4595010937,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006834137869,33826,1596774826256639957,imu_link,-0.821744610652,0.562389701085,-0.0874211900976,-0.0284807742213,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,0.38,0.11,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-2.2599765625,-2.50895703125,-13.44034875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006855293702,33827,1596774826276649951,imu_link,-0.82249532893,0.560451923808,-0.0923127930009,-0.0295537347254,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.06,0.88,-0.33,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.70953820312,-2.374890625,-11.1275117187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006875135018,33828,1596774826296736955,imu_link,-0.824786103441,0.557274363403,-0.0927990893034,-0.0236959171443,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.99,-0.58,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.756517578125,-1.59922070312,-9.66733703125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006894765707,33829,1596774826316667079,imu_link,-0.827864990765,0.55319100676,-0.0905974312188,-0.0202823214156,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.28,0.91,-0.68,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.579549921875,-0.8043984375,-8.0776925,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006915120919,33830,1596774826336702108,imu_link,-0.830594872081,0.549244255349,-0.0885734516709,-0.0244468831983,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.5,0.73,-0.59,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.32099328125,0.40219921875,-6.9668565625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006935021437,33831,1596774826356631994,imu_link,-0.831883993317,0.547204885611,-0.0865963628233,-0.0322010057718,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.54,0.47,-0.37,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.16369640625,1.12539171875,-5.93224695312,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006954673280,33832,1596774826376560926,imu_link,-0.832400398864,0.546347643985,-0.0840739706344,-0.0393115167058,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.54,0.18,-0.14,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.95851867187,0.6174715625,-5.53502734375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006974790289,33833,1596774826396557092,imu_link,-0.832682417335,0.545910473606,-0.0820004016867,-0.0435623781679,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.38,-0.02,-0.08,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.00193835937,0.450080078125,-5.28106726562,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381006994747007,33834,1596774826416614055,imu_link,-0.833520452017,0.544819107863,-0.080176030529,-0.0445825067221,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.11,-0.33,-0.07,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.80671984375,-0.292264765625,-6.13832617187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007015276613,33835,1596774826436708927,imu_link,-0.833794257891,0.544353985393,-0.0805124849766,-0.0445377801312,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.01,-0.61,-0.09,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.53360742187,-0.368874140625,-7.14382421875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007036463861,33836,1596774826457475900,imu_link,-0.834173244123,0.543860212587,-0.0806437277342,-0.0432163988696,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.04,-0.75,-0.06,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.571010625,-0.718212890625,-8.59480578125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007054941303,33837,1596774826476605892,imu_link,-0.834932078832,0.542971613385,-0.0804110145247,-0.0400539578447,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.61,-0.13,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.75243945312,-0.316013671875,-8.66643554687,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007074708966,33838,1596774826496709108,imu_link,-0.836309315879,0.54144965778,-0.0777097242848,-0.0371509759776,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.06,-0.45,-0.2,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.866835078125,0.004979609375,-9.14064757812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007094395436,33839,1596774826516571998,imu_link,-0.837853653926,0.539929544339,-0.0725553536383,-0.0348290455161,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.03,-0.22,-0.2,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.67033203125,0.469232421875,-8.963296875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007115519922,33840,1596774826536600112,imu_link,-0.838339203888,0.539836303594,-0.0673941621222,-0.0349595689062,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.0,-0.09,-0.09,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.799801875,0.646200078125,-8.73844835937,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007134936843,33841,1596774826556643009,imu_link,-0.838345339738,0.540143412003,-0.0633121835405,-0.037599909895,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.12,0.04,0.05,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.67583007812,0.407178828125,-7.8095596875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007155435801,33842,1596774826576616048,imu_link,0.83717950392,-0.541643010312,0.0634006535679,0.041637539841,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.19,0.07,0.12,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.57599023437,-0.05286046875,-7.57475195312,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007174608933,33843,1596774826596350908,imu_link,0.836180623477,-0.542436722245,0.0665752555057,0.0461746969369,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.23,0.07,0.09,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.82956726562,0.340145625,-7.06261828125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007193842943,33844,1596774826616309881,imu_link,0.834657945788,-0.544037306461,0.0688558513027,0.0512678696016,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.22,0.01,0.16,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.064375,0.253960078125,-6.7370284375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007214509523,33845,1596774826636570930,imu_link,0.832881729264,-0.546185577287,0.0718853429964,0.0531209721649,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.04,-0.14,0.27,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.28003039062,-0.1915234375,-7.63220898437,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007234974063,33846,1596774826656300067,imu_link,0.830960587738,-0.548415466636,0.077135715102,0.0528683178929,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.19,-0.24,0.3,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.23214953125,-0.3018409375,-9.2314296875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007256744952,33847,1596774826677273988,imu_link,-0.828659438204,0.55100179188,-0.0838641230793,-0.0518398464498,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.25,-0.24,0.36,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.064375,-0.8810078125,-10.6678554687,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007277025394,33848,1596774826696363925,imu_link,-0.826752034976,0.55355302775,-0.0886808820511,-0.0468595698941,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.35,-0.21,0.35,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.95903710937,-2.19792296875,-12.3915664062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007294452563,33849,1596774826716306924,imu_link,-0.825483360482,0.555376705793,-0.0917509951616,-0.0414209019455,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.24,-0.11,0.19,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.85829578125,-3.098083125,-13.6510245312,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007314284454,33850,1596774826736293077,imu_link,-0.825650720243,0.555009087512,-0.092847831722,-0.0405595991872,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.02,0.05,-0.05,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.92532898438,-2.48022851562,-13.6173164062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007333864947,33851,1596774826756258964,imu_link,-0.826526208153,0.55344063066,-0.0938791381576,-0.0417684449088,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.13,0.15,-0.22,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.23622765625,-1.23532617187,-13.0285733594,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007354132963,33852,1596774826776298046,imu_link,-0.828076392282,0.550842996586,-0.0950636259987,-0.0427128630343,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.1,0.22,-0.3,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.42775109375,0.522092890625,-13.1913682812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007373752552,33853,1596774826796327114,imu_link,-0.829179967109,0.548743050673,-0.0962841252748,-0.0455083915738,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.02,0.3,-0.19,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.098083125,0.43590734375,-13.2151171875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007395017153,33854,1596774826816353082,imu_link,-0.829064204429,0.548546062748,-0.0967416976517,-0.0488958680587,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.14,0.21,-0.04,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.94448132812,0.866835078125,-12.1759110156,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597381007415441202,33855,1596774826836699008,imu_link,-0.828792215869,0.549021232523,-0.094462866839,-0.0524968184121,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.17,-0.04,0.09,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.6471015625,0.3064375,-12.9278320312,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
